step,test/loss,epoch
0,45.6673583984375,0
0,5.155898094177246,0
0,1.1537344455718994,0
0,28.941370010375977,0
0,1.5153309106826782,0
0,8.520976066589355,0
0,18.486963272094727,0
0,39.17205810546875,0
0,59.24075698852539,0
0,2.446502447128296,0
0,17.91901397705078,0
0,2.0291199684143066,0
0,8.8656587600708,0
0,23.8698787689209,0
0,8.952326774597168,0
0,4.397907733917236,0
0,21.884309768676758,0
0,0.8215225338935852,0
0,45.399810791015625,0
0,93.68463134765625,0
0,83.40023803710938,0
0,5.763579368591309,0
0,19.301301956176758,0
0,102.92569732666016,0
0,1.5605109930038452,0
0,22.29845428466797,0
0,49.8790168762207,0
0,90.99105834960938,0
0,5.190405368804932,0
0,3.2001986503601074,0
0,80.43170166015625,0
0,7.587466716766357,0
0,1.5205836296081543,0
0,49.753204345703125,0
0,1.5714250802993774,0
0,18.7672061920166,0
0,29.040058135986328,0
0,72.40113067626953,0
0,91.4233169555664,0
0,4.812464237213135,0
0,27.513080596923828,0
0,2.791656255722046,0
0,13.547239303588867,0
0,38.16315460205078,0
0,10.305901527404785,0
0,5.898562908172607,0
0,28.2274227142334,0
0,1.5801920890808105,0
0,68.90965270996094,0
0,137.7799835205078,0
0,124.78932189941406,0
0,5.388826370239258,0
0,33.481163024902344,0
0,174.08575439453125,0
0,1.7438448667526245,0
0,41.04119110107422,0
0,96.03688049316406,0
0,161.42300415039062,0
0,4.332332611083984,0
0,6.863441467285156,0
0,127.85306549072266,0
0,11.0796537399292,0
0,2.7356886863708496,0
0,86.91355895996094,0
0,2.0498900413513184,0
0,40.070594787597656,0
0,43.95612716674805,0
0,133.24049377441406,0
0,137.38050842285156,0
0,8.737485885620117,0
0,41.61827087402344,0
0,3.8766651153564453,0
0,20.93283462524414,0
0,61.315673828125,0
0,11.561751365661621,0
0,9.182210922241211,0
0,33.37323760986328,0
0,4.518022060394287,0
0,96.42858123779297,0
0,188.063232421875,0
0,181.7259979248047,0
0,4.551649570465088,0
0,58.58900833129883,0
0,284.5486145019531,0
0,2.4241325855255127,0
0,76.93296813964844,0
0,180.3104248046875,0
0,284.9392395019531,0
0,3.0699639320373535,0
0,11.91305923461914,0
0,191.70143127441406,0
0,17.109729766845703,0
0,5.419849872589111,0
0,148.47030639648438,0
0,4.286890506744385,0
0,78.5665283203125,0
0,59.5174446105957,0
0,241.48728942871094,0
0,197.45497131347656,0
0,15.000175476074219,0
0,58.19471740722656,0
0,4.675413131713867,0
0,31.464235305786133,0
0,112.22966766357422,0
0,12.982316017150879,0
0,16.977985382080078,0
0,36.975162506103516,0
0,14.035795211791992,0
0,119.40430450439453,0
0,230.92739868164062,0
0,256.2807922363281,0
0,3.1691133975982666,0
0,104.70809173583984,0
0,445.4547424316406,0
0,4.826399803161621,0
0,142.89657592773438,0
0,311.0859375,0
0,486.3747863769531,0
0,1.7768299579620361,0
0,18.938867568969727,0
0,276.91009521484375,0
0,28.747352600097656,0
0,10.288735389709473,0
0,230.6096954345703,0
0,13.84476375579834,0
0,137.50054931640625,0
0,67.21549224853516,0
0,420.4052429199219,0
0,254.95472717285156,0
0,24.275787353515625,0
0,72.86429595947266,0
0,4.9171061515808105,0
0,45.39384460449219,0
0,268.9663391113281,0
0,16.134279251098633,0
0,32.15095520019531,0
0,39.619258880615234,0
0,39.26828384399414,0
0,123.64588928222656,0
0,255.1422576904297,0
0,349.3858642578125,0
0,1.5116201639175415,0
0,195.3576202392578,0
0,683.8818969726562,0
0,12.708367347717285,0
0,258.0845947265625,0
0,497.5091552734375,0
0,790.2155151367188,0
0,1.0300058126449585,0
0,31.260255813598633,0
0,392.4139404296875,0
0,52.51236343383789,0
0,18.975231170654297,0
0,317.2438049316406,0
0,48.98773193359375,0
0,207.00999450683594,0
0,60.78567123413086,0
0,687.1409912109375,0
0,263.550048828125,0
0,38.620384216308594,0
0,73.64654541015625,0
0,13.850592613220215,0
0,60.656375885009766,0
0,531.8882446289062,0
0,23.189620971679688,0
0,57.748531341552734,0
0,43.50574493408203,0
0,104.0356216430664,0
0,102.55827331542969,0
0,248.1730499267578,0
0,467.242919921875,0
0,3.5771377086639404,0
0,397.5421447753906,0
0,1042.6171875,0
0,29.26033592224121,0
0,450.7397766113281,0
0,767.1943969726562,0
0,1228.9774169921875,0
0,3.9028079509735107,0
0,57.23508834838867,0
0,540.0494995117188,0
0,104.33199310302734,0
0,35.2735481262207,0
0,396.50042724609375,0
0,159.96026611328125,0
0,298.08392333984375,0
0,39.77934265136719,0
0,1074.2476806640625,0
0,301.6744384765625,0
0,63.218162536621094,0
0,28.697843551635742,0
0,69.99577331542969,0
0,71.87312316894531,0
0,931.4930419921875,0
0,40.6589241027832,0
0,98.33930206298828,0
0,50.58025360107422,0
0,270.47821044921875,0
0,99.72840118408203,0
0,243.56500244140625,0
0,634.7166748046875,0
0,23.9830265045166,0
0,817.7870483398438,0
0,1556.305908203125,0
0,42.38063430786133,0
0,761.8939819335938,0
0,1163.0411376953125,0
0,1912.10693359375,0
0,47.858238220214844,0
0,116.81304168701172,0
0,624.0662231445312,0
0,223.72267150878906,0
0,65.68836212158203,0
0,478.3985290527344,0
0,463.3695373535156,0
0,572.9668579101562,0
0,18.947404861450195,0
0,1691.57763671875,0
0,391.7632141113281,0
0,109.09037780761719,0
0,28.724185943603516,0
0,264.904296875,0
0,73.48036193847656,0
0,1714.8419189453125,0
0,95.72183227539062,0
0,162.0499725341797,0
0,59.631656646728516,0
0,678.7156372070312,0
0,136.98719787597656,0
0,250.0592803955078,0
0,907.3050537109375,0
0,102.98050689697266,0
0,1483.6795654296875,0
0,2147.46533203125,0
0,52.059146881103516,0
0,1187.3387451171875,0
0,1750.57666015625,0
0,3033.2705078125,0
0,295.27947998046875,0
0,252.8542022705078,0
0,730.54736328125,0
0,501.11810302734375,0
0,119.79900360107422,0
0,666.1793823242188,0
0,1166.882080078125,0
0,598.8279418945312,0
0,75.427734375,0
0,2720.013671875,0
0,475.6944885253906,0
0,203.91900634765625,0
0,312.057861328125,0
0,777.8085327148438,0
0,63.53166580200195,0
0,3815.517822265625,0
0,214.31912231445312,0
0,276.7159423828125,0
0,62.898963928222656,0
0,1614.6563720703125,0
0,300.34228515625,0
0,278.992431640625,0
0,1323.950439453125,0
0,348.9520568847656,0
0,2281.563232421875,0
0,2634.774658203125,0
0,107.11885833740234,0
0,1756.376953125,0
0,2635.15087890625,0
0,5176.806640625,0
0,847.2826538085938,0
0,327.4239196777344,0
0,829.1586303710938,0
0,1103.748779296875,0
0,209.3037109375,0
0,1123.820556640625,0
0,2515.805419921875,0
0,601.9351196289062,0
0,543.88720703125,0
0,6223.03857421875,0
0,269.76068115234375,0
0,437.4601135253906,0
0,1245.624267578125,0
0,1886.4136962890625,0
0,52.93950653076172,0
0,6988.52001953125,0
0,424.062744140625,0
0,524.4959106445312,0
0,66.22176361083984,0
0,3618.280029296875,0
0,818.61474609375,0
0,345.8711853027344,0
0,1714.5426025390625,0
0,1091.399658203125,0
0,2799.0595703125,0
0,2995.212890625,0
0,240.67733764648438,0
0,3052.6240234375,0
0,4064.796630859375,0
0,7929.01513671875,0
0,1578.023681640625,0
0,331.2000427246094,0
0,778.6640625,0
0,2287.7880859375,0
0,356.50616455078125,0
0,1889.330322265625,0
0,4697.19091796875,0
0,468.8382568359375,0
0,2566.823974609375,0
0,15786.380859375,0
0,1773.8797607421875,0
0,927.3898315429688,0
0,3205.623291015625,0
0,3947.064208984375,0
0,1815.2547607421875,0
0,11810.78515625,0
0,831.1939697265625,0
0,1280.0726318359375,0
0,723.0030517578125,0
0,7708.841796875,0
0,2574.3232421875,0
0,714.7976684570312,0
0,2750.1591796875,0
0,3205.357666015625,0
0,4135.78515625,0
0,2064.035400390625,0
0,1528.115478515625,0
0,7671.05029296875,0
0,6908.54931640625,0
0,10864.892578125,0
0,4204.8408203125,0
0,1276.4019775390625,0
0,463.3485412597656,0
0,3249.195556640625,0
0,686.2332763671875,0
0,2992.500244140625,0
0,6610.93310546875,0
0,1385.16015625,0
0,9424.4072265625,0
0,20579.91015625,0
0,5775.74560546875,0
0,642.6305541992188,0
0,5571.4638671875,0
0,7641.30517578125,0
0,5535.19775390625,0
0,21959.484375,0
0,1742.2266845703125,0
0,2420.70556640625,0
0,2218.099853515625,0
0,14992.0732421875,0
0,6968.13720703125,0
0,1852.8375244140625,0
0,7096.41357421875,0
0,5671.9375,0
0,5889.21435546875,0
0,1960.62353515625,0
0,4460.0009765625,0
0,15955.322265625,0
0,24241.3203125,0
0,12225.18359375,0
0,12492.1357421875,0
0,6733.07080078125,0
0,2748.9521484375,0
0,5987.078125,0
0,1301.431640625,0
0,3970.990966796875,0
0,10871.0185546875,0
0,4916.6494140625,0
0,44288.3125,0
0,23431.685546875,0
0,48619.97265625,0
0,5124.85888671875,0
0,14478.474609375,0
0,14110.3955078125,0
0,21479.21875,0
0,39808.2734375,0
0,2933.349853515625,0
0,8588.8720703125,0
0,10960.91796875,0
0,28844.708984375,0
0,14195.0263671875,0
0,7231.31689453125,0
0,25963.482421875,0
0,20810.28515625,0
0,5067.48388671875,0
0,1806.477783203125,0
0,5893.3505859375,0
0,11334.0654296875,0
0,45986.4921875,0
0,18295.236328125,0
0,80025.671875,0
0,33211.65234375,0
0,27114.34765625,0
0,12974.9892578125,0
0,2602.037109375,0
0,3109.39892578125,0
0,17448.314453125,0
