epoch,step,test/loss
0,0,0.13704365491867065
0,0,6.0432868003845215
0,0,40.31511688232422
0,0,9.927305221557617
0,0,6.2378740310668945
0,0,11.123544692993164
0,0,1.2166507244110107
0,0,0.3372829854488373
0,0,1.0740939378738403
0,0,0.5482942461967468
0,0,4.908576488494873
0,0,2.267380714416504
0,0,0.9820720553398132
0,0,0.32594630122184753
0,0,5.614667892456055
0,0,0.4913926422595978
0,0,4.464191913604736
0,0,2.449070692062378
0,0,1.449232816696167
0,0,0.19478286802768707
0,0,0.485741525888443
0,0,3.2929604053497314
0,0,13.614950180053711
0,0,26.674922943115234
0,0,2.359182119369507
0,0,0.21560418605804443
0,0,14.448651313781738
0,0,4.931495666503906
0,0,4.145046234130859
0,0,0.09168406575918198
0,0,0.4172845482826233
0,0,10.390494346618652
0,0,85.28451538085938
0,0,18.944908142089844
0,0,14.376326560974121
0,0,20.81123161315918
0,0,2.211766004562378
0,0,0.5203640460968018
0,0,3.130258560180664
0,0,1.2472550868988037
0,0,8.810806274414062
0,0,4.191821575164795
0,0,2.111621618270874
0,0,0.47588425874710083
0,0,9.180289268493652
0,0,0.40312808752059937
0,0,7.9942121505737305
0,0,6.236202716827393
0,0,4.417940616607666
0,0,0.6136074066162109
0,0,1.308944821357727
0,0,5.590061664581299
0,0,23.331737518310547
0,0,46.43123245239258
0,0,5.132309436798096
0,0,0.17374339699745178
0,0,30.76984214782715
0,0,9.319557189941406
0,0,10.798240661621094
0,0,0.12761062383651733
0,0,1.2806330919265747
0,0,14.992046356201172
0,0,164.32611083984375
0,0,33.37908935546875
0,0,31.859888076782227
0,0,39.49591064453125
0,0,3.983064651489258
0,0,0.24284867942333221
0,0,10.351916313171387
0,0,2.576862096786499
0,0,15.702566146850586
0,0,8.262950897216797
0,0,4.147894382476807
0,0,0.8361635208129883
0,0,18.218053817749023
0,0,0.3426847457885742
0,0,15.6369047164917
0,0,13.659144401550293
0,0,9.501248359680176
0,0,1.7857987880706787
0,0,4.352176189422607
0,0,9.61258602142334
0,0,37.87675476074219
0,0,79.86904907226562
0,0,11.101879119873047
0,0,0.27500396966934204
0,0,58.13191223144531
0,0,15.884317398071289
0,0,24.772891998291016
0,0,0.2500505745410919
0,0,3.767662286758423
0,0,18.867202758789062
0,0,270.0408630371094
0,0,54.976402282714844
0,0,65.41754150390625
0,0,76.08647918701172
0,0,7.393444061279297
0,0,0.41118860244750977
0,0,35.140953063964844
0,0,4.919134616851807
0,0,26.20469856262207
0,0,16.83242416381836
0,0,7.996539115905762
0,0,1.899463415145874
0,0,41.74325942993164
0,0,0.9665849804878235
0,0,32.799163818359375
0,0,23.101396560668945
0,0,17.3161563873291
0,0,4.604541778564453
0,0,13.693648338317871
0,0,17.037498474121094
0,0,58.625606536865234
0,0,138.33587646484375
0,0,21.858203887939453
0,0,0.6116700172424316
0,0,99.19825744628906
0,0,25.530805587768555
0,0,48.727569580078125
0,0,0.8114322423934937
0,0,10.588651657104492
0,0,18.647979736328125
0,0,377.8488464355469
0,0,88.50030517578125
0,0,123.81649780273438
0,0,149.73190307617188
0,0,14.497076988220215
0,0,3.8842029571533203
0,0,105.76968383789062
0,0,7.789608955383301
0,0,42.58449172973633
0,0,34.45155334472656
0,0,15.423319816589355
0,0,6.1467132568359375
0,0,95.08439636230469
0,0,3.195688247680664
0,0,70.35883331298828
0,0,30.771886825561523
0,0,31.613677978515625
0,0,10.388232231140137
0,0,29.981916427612305
0,0,32.72733688354492
0,0,91.56690216064453
0,0,249.2731170654297
0,0,33.64344787597656
0,0,1.237194538116455
0,0,169.32679748535156
0,0,40.97722625732422
0,0,79.76258087158203
0,0,3.824683904647827
0,0,27.85515022277832
0,0,14.72237777709961
0,0,470.151611328125
0,0,136.18466186523438
0,0,216.8041534423828
0,0,299.04132080078125
0,0,31.03520965576172
0,0,21.18195915222168
0,0,258.1849060058594
0,0,10.34106731414795
0,0,78.6579360961914
0,0,70.86979675292969
0,0,32.60889434814453
0,0,24.492206573486328
0,0,200.028564453125
0,0,8.472427368164062
0,0,148.434326171875
0,0,32.478946685791016
0,0,56.81135940551758
0,0,20.285411834716797
0,0,48.1002197265625
0,0,61.35426712036133
0,0,146.57601928710938
0,0,461.401611328125
0,0,39.77228927612305
0,0,8.589088439941406
0,0,310.6808776855469
0,0,66.6146469116211
0,0,109.8459701538086
0,0,17.308696746826172
0,0,69.48626708984375
0,0,9.675871849060059
0,0,542.1798095703125
0,0,175.35751342773438
0,0,349.63446044921875
0,0,530.0569458007812
0,0,85.41890716552734
0,0,89.00787353515625
0,0,538.4058227539062
0,0,13.005231857299805
0,0,160.64234924316406
0,0,151.51072692871094
0,0,73.38639831542969
0,0,86.68878173828125
0,0,409.00994873046875
0,0,23.942787170410156
0,0,305.49365234375
0,0,33.04270935058594
0,0,84.64327239990234
0,0,34.30952835083008
0,0,73.55391693115234
0,0,105.56660461425781
0,0,247.0862579345703
0,0,878.1524658203125
0,0,50.279232025146484
0,0,42.84618377685547
0,0,592.6021118164062
0,0,116.52398681640625
0,0,124.97298431396484
0,0,66.03750610351562
0,0,173.22572326660156
0,0,4.15128755569458
0,0,584.4616088867188
0,0,155.2918243408203
0,0,518.1520385742188
0,0,777.5968627929688
0,0,304.204833984375
0,0,290.21795654296875
0,0,995.7594604492188
0,0,16.178129196166992
0,0,320.7969055175781
0,0,328.37811279296875
0,0,152.97433471679688
0,0,251.7118377685547
0,0,809.6668701171875
0,0,81.0760726928711
0,0,634.984619140625
0,0,55.4389762878418
0,0,100.60872650146484
0,0,48.502349853515625
0,0,140.1053924560547
0,0,167.89810180664062
0,0,444.7546081542969
0,0,1752.4217529296875
0,0,88.91482543945312
0,0,128.1557159423828
0,0,1071.9619140625
0,0,268.5020751953125
0,0,114.428466796875
0,0,202.44674682617188
0,0,417.1927490234375
0,0,16.372501373291016
0,0,576.242431640625
0,0,64.5742416381836
0,0,660.0258178710938
0,0,1000.4326782226562
0,0,1133.80908203125
0,0,824.6634521484375
0,0,1683.0084228515625
0,0,26.41327476501465
0,0,585.4466552734375
0,0,657.8338623046875
0,0,280.8670654296875
0,0,658.5311889648438
0,0,1528.7476806640625
0,0,283.1876220703125
0,0,1348.5048828125
0,0,132.94190979003906
0,0,105.67633819580078
0,0,61.01076889038086
0,0,350.6489562988281
0,0,254.9249267578125
0,0,843.4166870117188
0,0,3423.9169921875
0,0,206.12701416015625
0,0,273.163330078125
0,0,1692.3297119140625
0,0,538.566650390625
0,0,108.6491928100586
0,0,596.1641235351562
0,0,907.999267578125
0,0,184.50057983398438
0,0,504.6484069824219
0,0,142.7122039794922
0,0,745.9771728515625
0,0,1103.9501953125
0,0,3195.686279296875
0,0,2128.779541015625
0,0,2680.590087890625
0,0,49.902503967285156
0,0,936.833251953125
0,0,1161.99658203125
0,0,468.3185119628906
0,0,1787.9874267578125
0,0,2706.700927734375
0,0,1001.7664184570312
0,0,2791.287353515625
0,0,466.0882568359375
0,0,124.13294982910156
0,0,84.20462799072266
0,0,849.15380859375
0,0,408.0990295410156
0,0,1963.83984375
0,0,6441.76513671875
0,0,507.7514343261719
0,0,476.35064697265625
0,0,2178.085205078125
0,0,790.9937744140625
0,0,193.1914520263672
0,0,1633.4031982421875
0,0,1666.944091796875
0,0,1120.4940185546875
0,0,391.8561706542969
0,0,665.5658569335938
0,0,1122.82080078125
0,0,1614.4593505859375
0,0,9346.3486328125
0,0,5911.59765625
0,0,4004.690673828125
0,0,70.42247009277344
0,0,1487.3790283203125
0,0,1888.774658203125
0,0,742.1288452148438
0,0,4596.2265625
0,0,4596.2099609375
0,0,3454.93994140625
0,0,5725.23876953125
0,0,1625.1197509765625
0,0,193.32164001464844
0,0,174.34793090820312
0,0,1463.8887939453125
0,0,713.3597412109375
0,0,2755.384033203125
0,0,12252.8154296875
0,0,941.1143798828125
0,0,737.2537841796875
0,0,3903.664306640625
0,0,1771.636962890625
0,0,391.6498718261719
0,0,3732.04931640625
0,0,2836.0185546875
0,0,5563.95947265625
0,0,406.10589599609375
0,0,2194.11181640625
0,0,2135.640380859375
0,0,2360.078857421875
0,0,19482.974609375
0,0,17423.142578125
0,0,6168.2998046875
0,0,232.47840881347656
0,0,2265.707763671875
0,0,3880.68310546875
0,0,1253.65869140625
0,0,12262.4228515625
0,0,7452.44921875
0,0,8232.05859375
0,0,11394.6884765625
0,0,3596.12353515625
0,0,454.4314880371094
0,0,580.1752319335938
0,0,2842.346923828125
0,0,1292.244140625
0,0,2049.039794921875
0,0,27383.02734375
0,0,2152.479248046875
0,0,653.1190795898438
0,0,7792.86767578125
0,0,6891.16796875
0,0,582.9891357421875
0,0,9377.05859375
0,0,5048.63720703125
0,0,14742.416015625
0,0,1123.94189453125
0,0,6175.4501953125
0,0,3647.9931640625
0,0,3680.951416015625
0,0,36965.61328125
0,0,41925.53515625
0,0,9813.5322265625
0,0,1377.47607421875
0,0,3119.424560546875
0,0,9160.767578125
0,0,4304.419921875
0,0,34119.8125
0,0,16914.11328125
0,0,19181.91796875
0,0,25493.609375
0,0,5965.64208984375
0,0,1198.0806884765625
0,0,2721.848876953125
0,0,3594.707763671875
0,0,2319.83447265625
0,0,3280.817626953125
0,0,56632.5546875
0,0,15308.185546875
0,0,5903.31591796875
0,0,14524.3037109375
0,0,17448.751953125
0,0,1117.896728515625
0,0,28515.541015625
0,0,12486.3955078125
0,0,24097.814453125
0,0,17300.359375
0,0,13420.6494140625
0,0,11823.0498046875
0,0,4386.08740234375
0,0,66795.78125
0,0,85182.34375
0,0,16204.166015625
0,0,1717.5064697265625
0,0,6571.982421875
0,0,12052.6787109375
0,0,11517.99609375
0,0,85721.171875
0,0,24214.4375
0,0,35330.9140625
0,0,36978.89453125
0,0,22135.0703125
0,0,3606.461669921875
0,0,16606.646484375
0,0,10653.1875
0,0,5558.11767578125
0,0,11221.28515625
0,0,148232.4375
0,0,26910.46484375
0,0,14624.8603515625
0,0,46713.1328125
0,0,93235.5625
0,0,9437.6875
0,0,62111.41015625
0,0,14626.4140625
0,0,37162.4140625
0,0,109200.15625
0,0,7206.79638671875
0,0,92163.65625
0,0,9758.1416015625
0,0,111668.5234375
0,0,194996.9375
0,0,17451.369140625
0,0,10515.8017578125
0,0,14523.89453125
0,0,8227.2412109375
0,0,35623.04296875
0,0,311240.5625
0,0,24850.783203125
0,0,50080.94140625
0,0,38730.44140625
0,0,21612.23828125
0,0,8776.70703125
0,0,77494.21875
0,0,34057.30078125
0,0,21529.1640625
