epoch,test/loss,step
0,1846.4747314453125,0
0,423.61212158203125,0
0,526.1189575195312,0
0,154.53594970703125,0
0,25.550016403198242,0
0,619.6154174804688,0
0,231.9853973388672,0
0,12.842443466186523,0
0,386.59783935546875,0
0,1256.4029541015625,0
0,155.7207794189453,0
0,669.9482421875,0
0,909.6174926757812,0
0,84.10592651367188,0
0,481.3340759277344,0
0,148.3973388671875,0
0,2474.45556640625,0
0,2872.188720703125,0
0,28.930631637573242,0
0,436.0773010253906,0
0,1935.493896484375,0
0,992.5142822265625,0
0,1074.3360595703125,0
0,111.3306884765625,0
0,532.3757934570312,0
0,1375.1903076171875,0
0,69.6463394165039,0
0,34.08335494995117,0
0,1034.5894775390625,0
0,837.1612548828125,0
0,3453.974853515625,0
0,757.9705810546875,0
0,844.2982177734375,0
0,497.5122985839844,0
0,57.70555877685547,0
0,667.5927734375,0
0,228.6503448486328,0
0,17.550067901611328,0
0,693.5352783203125,0
0,2616.71826171875,0
0,380.8240966796875,0
0,852.7549438476562,0
0,1533.8817138671875,0
0,355.240234375,0
0,626.1295776367188,0
0,618.6343994140625,0
0,4045.37255859375,0
0,5718.92236328125,0
0,95.67561340332031,0
0,891.4690551757812,0
0,3125.396484375,0
0,1897.868896484375,0
0,2664.57421875,0
0,190.5780029296875,0
0,1937.7799072265625,0
0,2431.2939453125,0
0,196.7217254638672,0
0,175.43426513671875,0
0,1409.092529296875,0
0,2130.7275390625,0
0,6837.09521484375,0
0,1418.4921875,0
0,1395.8154296875,0
0,1627.95263671875,0
0,145.33197021484375,0
0,662.6307373046875,0
0,313.05328369140625,0
0,55.513607025146484,0
0,1120.89208984375,0
0,5133.27001953125,0
0,991.2506713867188,0
0,980.58984375,0
0,2224.27734375,0
0,1157.318115234375,0
0,830.7403564453125,0
0,1955.823974609375,0
0,6144.90966796875,0
0,11173.849609375,0
0,249.99053955078125,0
0,1741.3726806640625,0
0,4723.16259765625,0
0,3677.480712890625,0
0,6010.9716796875,0
0,383.08892822265625,0
0,5625.25,0
0,4035.04541015625,0
0,358.28851318359375,0
0,672.0791625976562,0
0,2060.63720703125,0
0,5238.2607421875,0
0,13404.646484375,0
0,2955.40966796875,0
0,2570.833251953125,0
0,4738.01513671875,0
0,448.4309997558594,0
0,626.2718505859375,0
0,741.0120849609375,0
0,155.6953125,0
0,1828.4638671875,0
0,9422.9736328125,0
0,2374.6123046875,0
0,910.5935668945312,0
0,3499.078125,0
0,3190.706787109375,0
0,1095.2889404296875,0
0,5251.4765625,0
0,9648.6962890625,0
0,19693.41796875,0
0,549.2733764648438,0
0,3544.82666015625,0
0,7575.95654296875,0
0,7272.427734375,0
0,11904.1640625,0
0,821.1062622070312,0
0,12682.4296875,0
0,6821.29248046875,0
0,562.657958984375,0
0,1601.8189697265625,0
0,2851.9560546875,0
0,11856.8369140625,0
0,24771.333984375,0
0,7691.8056640625,0
0,2881.320556640625,0
0,10774.8798828125,0
0,1101.9619140625,0
0,410.78497314453125,0
0,1650.55908203125,0
0,852.6519775390625,0
0,4485.837890625,0
0,17738.177734375,0
0,4543.03125,0
0,670.0316162109375,0
0,5351.89208984375,0
0,7172.837890625,0
0,1610.62646484375,0
0,14361.681640625,0
0,16127.87890625,0
0,27607.66796875,0
0,1278.358154296875,0
0,7862.044921875,0
0,7797.52734375,0
0,14626.51953125,0
0,24982.572265625,0
0,1669.700439453125,0
0,28106.109375,0
0,11654.8427734375,0
0,1719.06298828125,0
0,2654.54833984375,0
0,4016.008056640625,0
0,25981.458984375,0
0,35382.82421875,0
0,16154.37890625,0
0,7357.20166015625,0
0,22625.71875,0
0,2449.74755859375,0
0,1632.712890625,0
0,2258.7587890625,0
0,5677.08447265625,0
0,23061.775390625,0
0,34258.5234375,0
0,5147.39990234375,0
0,2443.5966796875,0
0,11875.6103515625,0
0,7032.7060546875,0
0,4510.09716796875,0
0,47968.42578125,0
0,22097.791015625,0
0,45963.140625,0
0,3375.642333984375,0
0,16931.021484375,0
0,7573.55322265625,0
0,28669.0546875,0
0,50022.69140625,0
0,3474.31591796875,0
0,64415.28125,0
0,14779.615234375,0
0,10923.0576171875,0
0,6544.34912109375,0
0,7938.9306640625,0
0,59759.3984375,0
0,56543.859375,0
0,24415.51953125,0
0,17803.0,0
0,58975.30859375,0
0,6294.12890625,0
0,3870.050048828125,0
0,3230.387451171875,0
0,25974.609375,0
0,59409.3984375,0
0,51432.328125,0
0,5797.9365234375,0
0,14474.8564453125,0
0,19792.65234375,0
0,15122.36328125,0
0,7185.19482421875,0
0,86014.0703125,0
0,25889.533203125,0
0,70176.078125,0
0,8703.5361328125,0
0,33056.05078125,0
0,5469.24609375,0
0,36197.62109375,0
0,110156.3671875,0
0,7839.845703125,0
0,159636.03125,0
0,16378.5517578125,0
0,20898.71484375,0
0,5373.740234375,0
0,37445.359375,0
0,139557.71875,0
0,111691.125,0
0,27047.46484375,0
0,42780.84765625,0
0,123628.0234375,0
0,21515.8984375,0
0,20721.6484375,0
0,16873.328125,0
0,116796.8671875,0
0,87299.3984375,0
0,60812.3203125,0
0,25874.390625,0
0,50245.33203125,0
0,41230.3828125,0
0,34470.203125,0
0,24175.666015625,0
0,160642.984375,0
0,59543.53125,0
0,118568.6875,0
0,21890.77734375,0
0,82957.2734375,0
0,27883.900390625,0
0,44774.0,0
0,198286.5625,0
0,53548.33984375,0
0,227774.765625,0
